report_number,driver_at_fault,speed_limit,vehicle_year
DD5610001M,Yes,35,2009
MCP22780017,Yes,25,0
MCP22780017,No,25,2009
MCP22780017,No,25,2015
MCP2594001C,No,40,2006
MCP2594001C,Yes,40,2009
DD5603002P,No,25,2003
DD5603002P,Yes,25,2009
MCP2195000P,Yes,30,2015
MCP2877002B,Yes,35,2016
MCP2877002B,No,35,2001
MCP2425006J,No,55,2007
MCP2425006J,Yes,55,2003
MCP22430008,Yes,35,2010
MCP22430008,No,35,2013
MCP2349000T,Yes,40,2004
MCP3009000B,Yes,35,2007
MCP2801001B,Yes,55,2012
MCP2801001B,No,55,2004
MCP2737001M,Yes,45,2000
MCP2683001Q,Yes,35,2005
MCP2683001Q,No,35,2008
MCP2690001G,Yes,35,1999
MCP2690001G,No,35,1999
MCP1472000M,No,40,2013
MCP1472000M,Yes,40,2015
MCP2690001F,Yes,45,2009
MCP2690001F,No,45,1994
MCP1472000L,Yes,40,2016
MCP1472000L,No,40,2009
MCP29780011,Yes,45,2000
MCP29780011,No,45,2010
MCP27280025,No,40,2012
MCP27280025,Yes,40,2013
DM8447000W,Yes,5,2014
DM8447000W,No,5,2011
MCP2740001S,No,40,2011
MCP2740001S,Yes,40,2000
DD5615001N,Yes,45,2015
DD5615001N,No,45,2004
MCP24660013,Yes,30,2013
MCP24660013,No,40,2003
MCP2736003F,No,25,2007
MCP2736003F,Yes,25,2003
MCP15630029,Yes,35,2016
MCP15630029,Yes,35,2001
MCP11230015,No,25,2008
MCP28320020,No,35,1989
MCP28320020,Yes,35,2014
MCP29680014,No,30,2012
MCP29680014,Yes,30,1999
DD5595002F,Yes,25,2008
DM84560001,No,35,2010
DM84560001,Yes,35,2002
MCP2894001X,Yes,15,2014
MCP1575003W,No,25,2016
MCP1575003W,Yes,25,2016
MCP2969001W,No,40,1996
MCP2969001W,Yes,40,2015
MCP2594001B,No,35,2000
MCP2594001B,Yes,35,2014
MCP2594001B,No,35,2012
MCP2349000S,Yes,30,2012
MCP2349000S,No,30,2013
MCP2469000W,No,25,2009
MCP2469000W,Yes,25,2013
MCP29280012,Yes,35,2002
MCP2885001F,No,35,2002
MCP2885001F,Yes,35,2007
MCP26110015,Yes,0,2005
MCP26110015,No,0,2014
MCP2600001T,Yes,40,2011
MCP2600001T,No,40,2015
MCP2110000S,Unknown,25,2001
MCP1573000V,Yes,40,2015
MCP2464000H,Yes,40,2015
MCP2464000H,No,40,2009
MCP2546001G,No,25,2006
MCP2546001G,Yes,25,2016
MCP27500020,No,35,2003
MCP27500020,Yes,35,2001
MCP0251000X,Yes,0,2012
MCP0251000X,No,15,2004
MCP2798001K,No,40,2011
MCP2798001K,Yes,40,2014
MCP2420001D,No,30,2011
MCP2420001D,Yes,30,2003
MCP27970012,Yes,5,1999
MCP21160040,No,25,2000
MCP21160040,Yes,40,2012
EJ7829001Y,Yes,25,1996
MCP2789002C,Yes,25,2013
MCP25940019,Yes,30,2008
MCP25940019,No,30,2010
MCP2894001W,Yes,40,2015
MCP2894001W,No,40,2016
MCP29530010,No,15,2012
MCP29530010,Yes,15,2012
MCP0872000S,Yes,35,2008
MCP0872000S,No,30,2015
DD5574000F,Yes,10,2014
MCP27170058,No,40,2003
MCP27170058,Yes,40,2016
MCP2845001N,Yes,45,2010
MCP2845001N,No,45,1999
DM8451000S,Yes,35,2002
DM8451000S,No,35,1999
MCP93860032,Yes,30,2014
MCP1575003V,No,40,2012
MCP1575003V,Yes,40,2014
MCP1575003V,No,40,2012
MCP06850023,No,35,2008
MCP06850023,Yes,35,2000
MCP28200024,No,40,2012
MCP28200024,Yes,40,1995
MCP2472001M,No,35,2006
MCP2472001M,Yes,35,2010
DM8374000L,No,35,2014
DM8374000L,Yes,10,2000
MCP27720010,Yes,30,2003
MCP2950000W,No,5,2000
MCP2385000Q,Yes,30,2008
MCP2687001H,Yes,0,2010
MCP1550001Y,No,35,2007
MCP1550001Y,Yes,35,2002
MCP2777002F,Yes,35,2010
MCP2777002F,No,35,2008
MCP1475000Q,No,0,2002
MCP3008000G,Yes,35,1999
MCP3008000G,No,35,2003
MCP2818001M,Yes,10,2007
MCP29460017,Yes,40,2011
MCP29460017,No,40,2008
MCP2939000Y,Yes,50,1997
MCP2939000Y,No,30,2003
MCP2353002K,Yes,15,2009
MCP2353002K,No,15,2002
DD5520000L,No,0,2005
DD5520000L,Yes,15,2011
MCP2607001F,Yes,45,2005
MCP2607001F,No,45,1995
MCP2353002J,Yes,35,2003
MCP2353002J,No,35,2002
DD56060033,No,30,2009
DD56060033,Yes,30,2010
DD56060033,No,30,2003
MCP14380026,Yes,35,2015
MCP14650022,Yes,40,2003
MCP14650022,No,40,2007
DM8339000D,No,25,2008
MCP2782001K,Yes,50,2001
MCP2782001K,No,50,1999
DM8339000D,Yes,25,2005
MCP2970001K,Yes,30,2005
MCP2970001K,No,30,2016
MCP2848002S,Yes,35,0
MCP2848002S,No,35,1998
MCP3006000R,No,30,2010
MCP3006000R,Yes,30,2001
MCP9133000N,Yes,5,2006
MCP28460024,No,35,2003
MCP0036003S,No,25,2015
MCP0036003S,Yes,25,2014
MCP93860031,No,35,2005
MCP93860031,No,35,2015
MCP93860031,No,35,2013
MCP93860031,Yes,35,2014
MCP93860031,No,35,2005
MCP93860031,No,35,2001
MCP2209001L,Unknown,25,2016
MCP2209001L,Unknown,25,2013
MCP2940000H,Yes,30,2005
MCP2940000H,No,30,2010
DD56060034,Yes,40,2006
DD56060034,No,40,2013
MCP28910023,Yes,25,1993
MCP28910023,No,30,2006
MCP28910023,No,25,2015
MCP28910023,No,30,2008
MCP9106000X,Yes,40,2010
MCP9106000X,No,40,2002
MCP2848002R,Yes,55,2011
MCP2848002R,No,55,2016
MCP29120013,Yes,35,2015
MCP2932000R,Yes,30,2005
MCP27940019,Yes,35,2011
MCP27940019,No,35,2015
MCP29040021,Yes,40,2002
MCP29040021,No,40,2005
MCP26150010,Yes,50,2002
MCP26150010,No,50,2011
MCP2750001Z,Yes,40,2009
MCP2750001Z,No,40,2006
MCP26860014,No,45,2009
MCP26860014,Yes,25,2014
MCP2844001G,Yes,35,2003
MCP2844001G,No,35,2010
MCP13580008,Yes,40,2002
MCP13580008,No,40,2004
MCP29040020,Yes,35,2011
MCP29040020,No,35,2010
MCP2116003Z,Yes,30,1996
MCP2291001N,Yes,15,2012
MCP2931001B,No,40,2010
MCP2931001B,Yes,40,2016
MCP2931001B,No,40,2007
MCP2931001B,No,40,2002
DM8430000C,Unknown,25,2016
DM8430000C,Unknown,25,2004
DM8430000C,No,25,2011
DD55930022,Yes,30,2009
MCP2766002K,Yes,15,2002
MCP2682000H,No,35,2007
MCP20460059,Yes,40,2014
MCP1220003J,Yes,35,2003
MCP1220003J,No,35,1998
MCP94170017,No,30,2014
MCP94170017,No,30,2014
MCP94170017,Yes,30,2016
MCP2450000Q,No,45,2008
MCP2450000Q,Yes,45,2002
MCP93860030,Yes,25,2007
MCP93860030,No,25,2008
MCP13790045,Yes,30,2000
MCP13790045,No,30,2010
MCP1151004B,No,50,1998
MCP1151004B,Yes,50,2004
MCP9128000G,No,35,2013
MCP9128000G,Yes,35,2002
MCP2347000B,Yes,0,2004
DD5583001C,Unknown,40,2002
DD5583001C,Unknown,40,1998
DD56060032,Yes,35,2008
DD56060032,No,35,2014
MCP2970001J,Yes,40,2004
MCP2970001J,No,40,2001
MCP28670022,Yes,40,2013
MCP0487000R,Yes,45,2015
MCP22430007,Yes,30,2010
MCP22430007,No,30,2003
MCP2688001Y,Yes,35,2002
MCP30090009,Yes,30,2009
MCP9399000L,No,45,2012
MCP9399000L,Yes,35,2015
MCP2631000S,No,35,2015
MCP2631000S,Yes,35,2013
MCP22550001,Yes,15,2008
MCP2938000S,Yes,30,2014
MCP2935000Q,No,40,2007
MCP2935000Q,No,40,2002
MCP2935000Q,Yes,40,2006
MCP2935000R,No,40,2007
MCP2935000R,Yes,40,2006
MCP25680006,Yes,25,2006
DM8447000V,No,35,2004
MCP2719000X,No,40,2010
MCP2719000X,Yes,40,2002
MCP2635002R,No,30,2008
MCP2635002R,Yes,30,1999
MCP2546001F,Yes,50,2011
MCP08990014,Yes,35,2013
MCP2986000K,Yes,35,2015
MCP2870001D,Unknown,10,2011
MCP2870001D,Unknown,10,2002
EJ78490019,No,45,2004
EJ78490019,Yes,45,2003
EJ78490019,No,45,2006
MCP2963000D,Yes,30,2000
DD5600000P,No,30,2011
DD5600000P,Yes,30,2004
EJ7855000W,Yes,30,2014
EJ7855000W,No,30,2003
MCP2254000H,Yes,25,2005
MCP2254000H,No,25,2003
EJ7856001B,No,35,2010
EJ7856001B,Yes,35,1997
MCP9301000T,Yes,50,2014
MCP25820012,Yes,25,0
DD5614000H,Yes,25,2000
MCP2774001N,No,35,2010
MCP2774001N,Yes,25,2006
MCP2829001Z,No,35,2016
MCP2829001Z,Yes,35,2015
MCP2653000V,Yes,25,2006
MCP2952001Q,Yes,25,2006
MCP2311001X,No,25,2010
MCP2311001X,Yes,25,1999
MCP28740017,Yes,25,2001
DD5602000D,Yes,15,2002
DD5602000D,No,30,2013
MCP2997000G,Yes,25,2015
MCP2997000G,No,25,2000
MCP29670018,No,25,2006
MCP29670018,Yes,25,2011
EJ78390017,No,35,1997
EJ78390017,No,35,2012
EJ78390017,Yes,35,2014
MCP2763000V,Yes,35,2011
MCP2763000V,No,35,2005
MCP1233000Y,No,35,2006
MCP1233000Y,Yes,35,2000
MCP1233000Y,No,35,2008
MCP24660012,Yes,45,2015
MCP24660012,No,45,2007
MCP2689001R,Yes,40,2008
MCP27490015,Yes,35,1999
MCP27490015,No,40,2014
MCP2311001W,No,15,2010
MCP2311001W,Yes,15,2012
DD5610001L,Yes,35,2010
DD5610001L,No,35,2013
MCP93860033,Yes,0,2012
MCP2512001T,Yes,25,2009
MCP2512001T,No,25,2015
MCP2992000J,No,20,2016
MCP2992000J,Yes,20,2014
MCP27260011,No,40,2006
MCP27260011,Yes,40,2011
MCP2727000Z,Yes,35,2009
MCP27240010,Yes,30,2013
MCP27240010,No,30,2013
MCP2845001P,No,5,2006
MCP2845001P,Yes,5,2011
MCP2953000Z,Yes,40,2006
MCP2953000Z,No,40,2013
MCP29730016,Yes,25,2013
MCP2274000N,Yes,35,2001
MCP2274000N,No,35,2004
MCP2667002R,Yes,40,2016
MCP9365000D,Yes,50,2011
MCP9365000D,No,50,2012
MCP2969001V,No,35,2011
MCP2969001V,Yes,35,2005
MCP91300021,No,40,2013
MCP91300021,Yes,40,2012
MCP28740016,Yes,25,2007
MCP27760018,Yes,45,2003
MCP2890000Z,No,35,2004
MCP2890000Z,Yes,35,2011
MCP27610011,Yes,45,1999
MCP27610011,No,45,2015
MCP27590015,No,35,2004
MCP27590015,Yes,35,2000
MCP2683001P,Yes,5,1995
MCP2766002J,Yes,25,2008
DD5508001T,Yes,45,2004
DD5508001T,No,45,2006
DD5508001T,No,45,2007
MCP28270025,Yes,45,2004
MCP28270025,Yes,45,2012
MCP2904001Z,Yes,0,2001
MCP2904001Z,No,0,2004
MCP2770000Z,No,35,2001
MCP2770000Z,Yes,35,2007
MCP2770000Z,No,35,2007
MCP2942001J,No,30,2016
MCP2942001J,Yes,30,2006
MCP2411000D,Yes,30,2010
MCP2411000D,No,30,2003
MCP2411000D,No,30,2016
MCP0704000P,Yes,25,2012
MCP2736003D,Yes,30,2015
MCP2736003D,No,30,2006
MCP2607001D,Yes,0,2008
MCP2607001D,No,50,2008
MCP2738001C,Yes,35,2013
MCP2914002M,Yes,40,2013
MCP2914002M,No,40,2012
MCP2966001R,No,15,2014
MCP2966001R,Yes,15,2016
MCP29410013,Yes,35,2002
MCP29410013,No,35,2007
MCP29410013,No,35,2010
MCP2420001C,Yes,15,2003
MCP2987000J,Yes,40,2009
MCP2987000J,No,40,1996
MCP2859001X,Yes,30,2011
MCP2859001X,No,30,2012
MCP2859001X,No,30,2007
MCP12020018,No,45,2013
MCP15640016,Yes,30,2013
MCP15640016,No,30,2014
MCP2256000R,No,35,2010
MCP2256000R,Yes,35,2015
DD5529001B,No,40,2011
DD5529001B,Yes,40,2007
MCP3005000R,Yes,35,2004
MCP3005000R,No,35,2007
MCP2859001W,No,30,2005
MCP2859001W,Yes,30,2015
MCP2987000H,No,40,2001
MCP2987000H,Yes,40,2015
MCP2349000R,No,25,2009
MCP2349000R,Yes,25,0
MCP2859001V,Yes,15,1990
MCP2859001V,No,15,2006
DD5601001L,Yes,45,2000
DD5601001L,Yes,45,2015
MCP2195000N,No,5,2004
MCP2195000N,Yes,5,2005
MCP2783000R,Yes,10,2012
MCP2783000R,No,10,2009
MCP2683001N,No,35,2015
MCP2683001N,Yes,35,2013
MCP1475000R,Yes,30,2010
MCP1475000R,No,30,2012
MCP2904001Y,No,40,2000
MCP2904001Y,Yes,40,1997
MCP2897000S,Yes,15,2000
DD5603002N,No,30,2001
DD5603002N,Yes,30,1998
MCP3007000N,Yes,45,2014
DD5603002M,Yes,40,2005
MCP25070017,Yes,50,2004
MCP25070017,Yes,50,2010
MCP25070017,No,50,1985
MCP2586001P,Yes,40,2016
MCP2586001P,No,40,2004
MCP26940023,No,40,2013
MCP26940023,Yes,40,1981
MCP20080021,No,30,2011
MCP20080021,Yes,30,2004
MCP23580020,No,25,2004
MCP23580020,Yes,25,2008
MCP2436001C,No,40,2004
MCP2436001C,Yes,40,2013
MCP2848002Q,No,30,2016
MCP2848002Q,Yes,30,2007
MCP1022004G,No,40,2010
MCP1022004G,Yes,40,1996
MCP1022004G,No,40,2004
EJ78560019,Yes,15,2008
MCP2311001V,No,25,2002
MCP2311001V,Yes,25,2016
MCP1220003H,Yes,35,2014
MCP1220003H,No,35,2016
MCP2965000X,Yes,25,1999
MCP05390023,No,0,2013
MCP05390023,Yes,0,2009
MCP14380025,Yes,40,2012
MCP3010000Q,Yes,40,1991
MCP3010000Q,No,40,2005
MCP2960000Y,No,35,2016
MCP2951001G,Yes,35,5005
MCP10640045,No,35,2015
MCP10640045,Yes,35,2004
HA22900002,No,25,2012
MCP2859001T,No,25,2001
MCP2859001T,Yes,25,0
EJ7851001F,Yes,5,2017
MCP9437000F,Yes,30,2005
MCP25130006,Yes,5,2011
DD56180002,No,45,2015
DD56180002,Yes,45,2008
EJ78390016,Yes,10,2003
MCP2687001G,Yes,25,2007
MCP2687001G,No,25,2014
MCP2201000R,Yes,30,2016
MCP2201000R,No,30,2011
MCP2683001M,No,35,2007
MCP2683001M,Yes,35,2003
MCP2683001M,Yes,35,2005
MCP2607001C,Yes,35,2015
MCP2607001C,No,35,2013
MCP27560017,Yes,35,2003
MCP27560017,No,35,2010
DD55380018,Yes,35,2015
DD55380018,No,35,2006
MCP14380024,Yes,40,2006
MCP27170057,No,30,2000
MCP27170057,Yes,30,2012
MCP3008000F,Yes,35,2009
MCP22980081,Yes,25,2012
MCP22980081,No,25,2003
MCP20970006,Yes,30,2001
MCP14380023,No,15,2003
MCP14380023,Yes,15,1994
MCP27560016,Yes,40,2013
MCP27560016,No,40,2003
MCP2848002P,Yes,10,2002
MCP2214000L,No,30,2008
MCP2214000L,No,30,2003
MCP2214000L,No,30,2015
MCP2214000L,Yes,30,2007
MCP2951001F,Yes,30,2010
MCP1575003T,No,40,2007
MCP1575003T,Yes,40,2012
MCP9419000K,No,0,2000
MCP9419000K,Yes,0,2002
MCP12020017,Unknown,35,2014
MCP12020017,Unknown,35,2006
MCP27170056,Yes,30,2016
MCP29780010,Yes,5,0
DD55020026,No,30,2014
DD55020026,Yes,30,2010
DD5508001S,Yes,15,2006
MCP2358001Z,No,45,2011
MCP2358001Z,No,45,2013
MCP2358001Z,Yes,45,2014
MCP14190010,No,15,2008
MCP14190010,Yes,35,2013
MCP14190010,Yes,35,2014
MCP11190029,Yes,0,2013
MCP1366004D,Yes,25,2010
MCP2733000P,Yes,10,0
MCP2350000C,Yes,5,1999
MCP2350000C,No,5,2004
MCP13140004,Yes,35,2005
MCP13140004,No,35,2012
MCP2750001Y,Yes,25,1990
MCP2750001Y,No,25,2003
EJ7853001S,Yes,40,2000
MCP25040018,Yes,35,2002
MCP25040018,No,35,2002
MCP2904001X,Yes,40,2001
MCP2904001X,No,40,2004
MCP2244000Z,No,40,2004
MCP2244000Z,Yes,40,2006
MCP2244000Z,No,40,2007
MCP1550001X,Yes,25,1994
MCP2766002H,Yes,45,2007
MCP2766002H,No,45,2008
MCP2607001B,No,25,2015
MCP2607001B,Yes,25,2009
MCP2942001H,Yes,0,2011
MCP2508000C,Yes,15,2014
MCP2723001F,No,30,2013
MCP2723001F,Yes,30,2009
MCP2970001H,Yes,30,2001
MCP2970001H,No,30,2006
DD55630008,No,35,2013
DD55630008,Yes,35,2012
MCP2195000M,Yes,5,2014
MCP2195000M,No,5,2014
MCP2722001J,Yes,35,2006
MCP2722001J,No,35,2004
MCP2951001D,Yes,25,2011
MCP2667002Q,Yes,35,2002
MCP2667002Q,No,35,2013
MCP2239000H,No,40,2004
MCP2239000H,Yes,40,2004
MCP2846001N,No,40,2005
MCP2846001N,Yes,40,2004
MCP3006000Q,No,40,2010
MCP3006000Q,Yes,40,2009
MCP1334003J,Yes,35,2003
MCP1334003J,No,35,2015
MCP2730000R,Yes,40,2006
MCP2730000R,No,40,2012
MCP0936001H,No,30,2012
MCP0936001H,Yes,30,2011
MCP14380022,No,40,2011
MCP14380022,No,40,2006
MCP14380022,Yes,40,2003
MCP3005000Q,No,50,2014
MCP3005000Q,Yes,50,2014
MCP2894001V,No,35,2007
MCP2894001V,Yes,35,0
MCP2436001B,Yes,30,2012
MCP20460054,Yes,25,2014
MCP28670021,No,40,2009
MCP28670021,Yes,40,2013
EJ78560018,Yes,35,0
EJ78560018,No,35,2007
MCP2893001W,No,45,2008
MCP2893001W,Yes,45,2001
MCP2526000P,No,50,2015
MCP2875001R,Yes,25,0
MCP2870001C,No,40,2016
MCP2870001C,No,40,2002
MCP2687001F,No,25,2015
MCP2687001F,Yes,25,2013
MCP2855000Z,No,0,2011
MCP2855000Z,Yes,25,1990
MCP2635002Q,Yes,5,2015
MCP2635002Q,No,5,2013
MCP06850022,Yes,35,2010
MCP06850022,No,35,2008
MCP2740001R,Yes,5,2007
MCP2740001R,No,30,2006
MCP2209001K,No,30,2001
MCP2209001K,Yes,30,1999
MCP2617001Q,No,0,1998
MCP2617001Q,Yes,0,2004
MCP2617001Q,No,0,2009
MCP15940002,No,40,1993
MCP15940002,Yes,40,2009
MCP1575003S,Yes,25,2012
MCP1575003S,No,25,2012
MCP2001000F,No,30,2015
MCP2001000F,No,30,1994
MCP2001000F,No,30,2015
MCP29730015,Yes,45,2003
MCP29730015,No,45,2009
MCP2969001S,No,10,2015
MCP2969001S,No,10,2015
MCP3016000L,No,40,2015
MCP3016000L,Yes,40,2008
MCP1366004C,No,40,1996
MCP1366004C,Yes,40,0
MCP1334003H,Yes,40,2011
MCP10640044,Yes,35,2002
MCP10640044,No,35,2011
MCP1382002Q,No,30,2002
MCP1382002Q,Yes,30,2014
MCP2723001D,No,50,1999
MCP2723001D,No,50,2011
MCP2723001D,Yes,50,2015
MCP27170055,Yes,30,2015
MCP27170055,No,30,2000
MCP2951001C,No,45,2003
MCP2951001C,Yes,45,2016
MCP1417004X,Yes,35,2012
MCP1417004X,No,35,2008
MCP3002000G,No,45,1997
MCP3002000G,Yes,30,2016
MCP27590014,Yes,35,2007
MCP27590014,No,35,2000
MCP9424000T,No,40,2014
MCP2869001D,Yes,35,1996
MCP2869001D,No,35,2007
MCP2999000G,Yes,25,0
MCP2999000G,No,25,2007
MCP2853001N,No,15,2007
MCP2853001N,Yes,15,2008
MCP2851001M,Yes,25,2014
MCP2546001D,No,40,2015
MCP2546001D,Yes,40,2014
DD56110017,No,40,2013
DD56110017,Yes,40,2011
MCP08990013,No,25,2004
MCP08990013,Yes,25,2005
MCP3016000K,Yes,35,2002
MCP28770029,Yes,25,2009
MCP3004000H,Yes,10,0
MCP2043000G,Yes,50,2009
EJ7857000Y,No,35,2001
EJ7857000Y,Yes,35,2003
MCP2829001Y,Yes,15,2002
DD56040019,No,40,2015
DD56040019,Yes,40,2003
MCP2760000S,Yes,35,0
MCP2760000S,No,35,2004
MCP9424000S,Yes,40,2012
MCP9424000S,No,40,2003
MCP3014000L,No,30,2006
MCP3014000L,Yes,30,2013
MCP25820011,No,40,2008
MCP25820011,Yes,40,0
MCP2890000Y,Yes,25,2016
MCP2890000Y,No,40,2013
MCP2935000P,Yes,20,2000
MCP2653000T,No,15,2013
MCP2653000T,Yes,15,2003
MCP2868001W,Yes,30,2000
MCP2707000M,No,35,2005
MCP2707000M,No,35,2009
MCP2707000M,Yes,35,2009
MCP2879000Z,Yes,0,2016
MCP2879000Z,No,0,2001
MCP2598000N,Yes,35,2003
MCP2598000N,No,35,2016
MCP28270024,Yes,40,2014
MCP28270024,No,40,2004
MCP2889001J,No,35,2011
MCP2889001J,Yes,35,2010
DD5583001B,No,40,2015
DD5583001B,Yes,40,2007
MCP27910023,Yes,40,2006
MCP27910023,No,40,2005
MCP29020018,No,40,1997
MCP2072000W,No,15,2015
MCP2072000W,Yes,15,2004
MCP11820016,Unknown,40,2004
MCP11820016,Unknown,40,2014
DD55830019,Yes,30,2000
MCP0487000Q,Yes,25,2010
MCP2689001Q,No,40,2002
MCP2689001Q,Yes,40,2003
MCP9311000L,No,40,2015
MCP9311000L,Yes,40,2014
MCP9311000L,No,40,2012
MCP2689001P,Yes,0,0
MCP2724000Z,No,40,2011
MCP2724000Z,No,40,2009
MCP2724000Z,Yes,40,2007
MCP2724000Y,No,40,2011
MCP2724000Y,Yes,40,2014
MCP2908001K,Yes,40,2015
MCP3016000J,Yes,40,2006
MCP1305000L,Yes,35,2001
MCP2755000J,Yes,25,2006
MCP2766002G,No,45,2013
MCP2766002G,Yes,45,2010
MCP2688001W,Yes,25,2011
MCP2677000K,Yes,45,2007
MCP2677000K,No,45,2008
MCP29750011,Yes,45,2009
MCP20080020,Yes,35,2003
MCP20080020,No,35,2009
MCP1235000H,Yes,40,9999
MCP1235000H,No,40,2009
MCP2244000Y,No,35,2006
MCP2244000Y,Yes,35,2009
MCP2914002L,Yes,40,2015
MCP2914002L,No,40,1998
MCP2633000Y,No,35,2001
MCP2633000Y,No,35,2004
MCP2889001H,No,35,2013
MCP2889001H,Yes,35,2016
MCP2633000Y,Yes,35,1996
MCP22470014,Yes,55,2004
MCP22470014,No,55,2000
MCP22470014,No,55,2010
DD56110016,No,40,2013
DD56110016,Yes,40,2000
MCP12100010,Yes,45,2010
MCP12100010,No,45,2009
MCP22980080,Yes,40,2008
MCP22980080,No,40,2004
MCP22980080,No,40,1990
MCP22980080,No,40,2015
MCP14380021,Yes,40,2010
MCP14380021,No,40,2000
DD55020025,Yes,25,2000
MCP2516000R,No,45,2007
MCP2516000R,Yes,45,2012
MCP26560017,Yes,40,1999
MCP26560017,No,40,1997
MCP2588001F,No,35,1996
MCP2588001F,No,35,2007
MCP2588001F,Yes,35,0
DD55830018,No,40,2008
DD55830018,Yes,40,2011
MCP3005000P,Yes,30,2011
MCP3005000P,Yes,30,1999
MCP14380020,No,45,2000
MCP14380020,Yes,45,2005
MCP10640043,Yes,0,2013
MCP29410012,No,40,2007
MCP1477000B,No,5,2014
MCP1477000B,Yes,5,2014
MCP29410012,Yes,40,2016
MCP27170054,Yes,35,2012
MCP27170054,No,35,2016
MCP1580005B,Yes,15,2007
MCP11510049,No,40,2011
MCP11510049,Yes,40,2012
MCP11510048,No,30,2012
MCP11510048,Yes,30,1998
MCP1417004W,No,35,2013
MCP1417004W,Yes,35,2008
MCP1417004W,No,35,2011
MCP2847001C,No,45,2010
MCP2976001S,Yes,40,2004
MCP2976001S,No,40,2008
MCP2653000S,Yes,40,2006
MCP26760021,Yes,40,2011
MCP26760021,No,40,2014
MCP2798001J,Yes,0,1995
MCP26150011,No,40,2000
MCP26150011,Yes,40,2006
MCP26150012,Yes,40,2006
MCP26150012,No,40,2000
MCP3007000M,Yes,30,1999
MCP3007000M,No,30,2014
MCP2746001D,Yes,45,2004
MCP2746001D,No,45,2014
MCP1128004G,Yes,35,2002
MCP1128004G,No,35,2011
MCP2610000H,No,30,2015
MCP2610000H,Yes,30,2009
MCP0251000W,Yes,15,2006
EJ78390015,Yes,10,2010
MCP2437001J,No,0,2014
MCP2437001J,Yes,0,2002
DD55830017,No,40,2014
DD55830017,Yes,40,2009
MCP2966001Q,Yes,25,2009
MCP2738001F,Yes,25,2006
MCP1301000K,Yes,25,2005
MCP2923001L,No,35,2005
MCP2923001L,Yes,35,2012
MCP2782001J,Yes,15,1994
MCP2782001J,No,15,2012
MCP1022004F,No,35,2011
MCP1022004F,Yes,30,2006
MCP1366004B,No,45,2015
MCP12020016,No,35,2006
MCP12020016,Yes,35,2005
MCP12020016,No,35,2012
MCP1022004D,No,40,2012
MCP1022004D,Yes,40,2012
MCP1575003R,Yes,0,1995
MCP1575003R,No,0,2013
MCP20940063,Yes,25,2016
MCP20940063,No,25,2015
MCP25090013,No,40,2004
MCP25090013,Yes,40,2015
MCP15800059,No,35,2015
MCP15800059,Yes,35,2011
MCP25090014,Yes,40,2007
MCP25090014,Yes,40,2009
HA2413000C,Yes,5,2011
HA2390000G,Yes,5,2012
MCP2256000Q,Yes,35,1987
MCP1419000Z,No,50,2010
MCP2981000G,Yes,25,2013
MCP1227000H,Yes,30,2011
MCP2535000L,Yes,30,2010
DD56190002,Yes,25,1998
MCP2799001F,Yes,35,2007
MCP2201000Q,No,0,2013
MCP2201000Q,Yes,0,2011
MCP2746001B,No,40,2000
MCP2746001B,Yes,40,2006
DM8421000G,Yes,5,2016
MCP26710010,No,30,2011
MCP26710010,Yes,30,2005
MCP2633000X,Yes,20,2014
MCP2633000X,No,35,2006
HA24120005,No,25,2010
HA24120005,Yes,25,2010
MCP2746001C,Yes,45,2005
MCP2746001C,No,45,2007
MCP2746001C,No,45,2006
MCP2008001Z,Yes,0,2007
MCP2964001C,No,25,2000
MCP2964001C,Yes,25,2014
MCP2370002F,No,40,2008
MCP2370002F,Yes,40,2006
MCP2848002N,Yes,35,2015
MCP2848002N,No,35,2016
DD5574000D,Yes,25,2001
DD5574000D,No,25,1997
MCP1438001Z,No,40,2013
MCP1438001Z,Yes,40,2002
MCP1438001Z,No,40,2004
MCP2353002H,No,25,2007
MCP2353002H,Yes,25,2011
MCP1417004V,No,45,2007
MCP1417004V,Yes,45,2013
MCP2987000G,Yes,40,2008
MCP2987000G,No,40,2008
MCP1020001K,Yes,40,2007
MCP1020001K,No,40,2015
MCP2951001B,No,45,2013
MCP2951001B,Yes,45,2014
MCP2885001D,Yes,30,2002
MCP2737001L,No,30,2002
MCP2737001L,Yes,30,2012
MCP2683001L,No,35,2007
EJ7847001Q,Yes,5,2016
MCP2556000M,Yes,35,2014
MCP2556000M,Yes,35,2010
MCP15540018,Yes,40,2015
MCP2914002K,Yes,0,2001
MCP22600016,Yes,35,0
MCP22600016,No,35,2009
MCP2311001T,Yes,35,1998
MCP2311001T,No,35,2014
MCP22600015,No,35,2000
MCP22600015,Yes,35,2014
MCP2353002G,Yes,25,2016
MCP2353002G,No,25,2011
MCP2008001Y,No,30,2007
MCP2008001Y,Yes,30,1998
MCP25070016,Yes,40,2015
MCP2766002D,Yes,45,2009
MCP2766002D,No,45,2012
MCP20530003,Yes,55,2013
MCP20530003,No,55,2003
EJ7853001R,No,35,2005
EJ7853001R,Yes,35,2002
EJ7853001R,No,35,2007
MCP27460019,No,45,2005
MCP27460019,No,45,2006
MCP27460019,No,45,2011
MCP27460019,Yes,45,2011
MCP2370002D,No,30,2012
MCP2370002D,Yes,30,2004
MCP3000000M,Yes,40,0
MCP2948000T,Yes,40,1996
MCP2948000T,No,40,2013
MCP2690001D,Yes,0,0
